YEAR,MO,DY,HR,ALLSKY_SFC_UVB,ALLSKY_SFC_LW_DWN,PRECTOTCORR,PS
2025,6,13,2,-999.0,-999.0,10.71,84.5
2025,6,13,3,-999.0,-999.0,6.8,84.56
2025,6,13,4,-999.0,-999.0,4.78,84.64
2025,6,13,5,-999.0,-999.0,5.19,84.7
2025,6,13,6,-999.0,-999.0,4.66,84.75
2025,6,13,7,-999.0,-999.0,0.61,84.8
2025,6,13,8,-999.0,-999.0,0.32,84.83
2025,6,13,9,-999.0,-999.0,0.29,84.81
2025,6,13,10,-999.0,-999.0,0.48,84.76
2025,6,13,11,-999.0,-999.0,0.62,84.71
2025,6,13,12,-999.0,-999.0,0.96,84.65
2025,6,13,13,-999.0,-999.0,1.41,84.58
2025,6,13,14,-999.0,-999.0,1.84,84.53
2025,6,13,15,-999.0,-999.0,2.4,84.5
2025,6,13,16,-999.0,-999.0,3.19,84.51
2025,6,13,17,-999.0,-999.0,3.96,84.53
2025,6,13,18,-999.0,-999.0,4.62,84.58
2025,6,13,19,-999.0,-999.0,5.11,84.64
2025,6,13,20,-999.0,-999.0,6.23,84.7
2025,6,13,21,-999.0,-999.0,8.38,84.74
2025,6,13,22,-999.0,-999.0,11.27,84.77
2025,6,13,23,-999.0,-999.0,14.05,84.77
2025,6,14,0,-999.0,-999.0,15.38,84.75
2025,6,14,1,-999.0,-999.0,14.59,84.72
2025,6,14,2,-999.0,-999.0,12.45,84.71
2025,6,14,3,-999.0,-999.0,10.04,84.72
2025,6,14,4,-999.0,-999.0,7.66,84.76
2025,6,14,5,-999.0,-999.0,5.87,84.8
2025,6,14,6,-999.0,-999.0,4.64,84.85
2025,6,14,7,-999.0,-999.0,14.36,84.89
2025,6,14,8,-999.0,-999.0,9.24,84.92
2025,6,14,9,-999.0,-999.0,5.52,84.92
2025,6,14,10,-999.0,-999.0,3.58,84.89
2025,6,14,11,-999.0,-999.0,3.07,84.83
2025,6,14,12,-999.0,-999.0,4.36,84.75
2025,6,14,13,-999.0,-999.0,6.34,84.67
2025,6,14,14,-999.0,-999.0,8.24,84.61
2025,6,14,15,-999.0,-999.0,11.41,84.58
2025,6,14,16,-999.0,-999.0,14.7,84.59
2025,6,14,17,-999.0,-999.0,17.84,84.63
2025,6,14,18,-999.0,-999.0,21.66,84.68
2025,6,14,19,-999.0,-999.0,23.15,84.74
2025,6,14,20,-999.0,-999.0,23.85,84.8
2025,6,14,21,-999.0,-999.0,23.58,84.85
2025,6,14,22,-999.0,-999.0,23.48,84.87
2025,6,14,23,-999.0,-999.0,21.47,84.88
2025,6,15,0,-999.0,-999.0,16.84,84.85
2025,6,15,1,-999.0,-999.0,11.39,84.8
2025,6,15,2,-999.0,-999.0,6.97,84.78
2025,6,15,3,-999.0,-999.0,4.46,84.76
2025,6,15,4,-999.0,-999.0,3.12,84.77
2025,6,15,5,-999.0,-999.0,2.45,84.79
2025,6,15,6,-999.0,-999.0,1.73,84.83
2025,6,15,7,-999.0,-999.0,1.0,84.87
2025,6,15,8,-999.0,-999.0,0.9,84.9
2025,6,15,9,-999.0,-999.0,1.04,84.91
2025,6,15,10,-999.0,-999.0,0.93,84.89
2025,6,15,11,-999.0,-999.0,1.48,84.83
2025,6,15,12,-999.0,-999.0,2.18,84.75
2025,6,15,13,-999.0,-999.0,2.98,84.66
2025,6,15,14,-999.0,-999.0,3.94,84.6
2025,6,15,15,-999.0,-999.0,4.31,84.57
2025,6,15,16,-999.0,-999.0,4.69,84.58
2025,6,15,17,-999.0,-999.0,4.88,84.6
2025,6,15,18,-999.0,-999.0,4.99,84.65
2025,6,15,19,-999.0,-999.0,5.21,84.7
2025,6,15,20,-999.0,-999.0,5.38,84.76
2025,6,15,21,-999.0,-999.0,5.48,84.79
2025,6,15,22,-999.0,-999.0,4.81,84.8
2025,6,15,23,-999.0,-999.0,3.99,84.77
2025,6,16,0,-999.0,-999.0,2.86,84.71
2025,6,16,1,-999.0,-999.0,2.5,84.65
2025,6,16,2,-999.0,-999.0,2.47,84.63
2025,6,16,3,-999.0,-999.0,2.22,84.64
2025,6,16,4,-999.0,-999.0,1.49,84.66
2025,6,16,5,-999.0,-999.0,0.98,84.69
2025,6,16,6,-999.0,-999.0,0.7,84.75
2025,6,16,7,-999.0,-999.0,1.0,84.81
2025,6,16,8,-999.0,-999.0,1.41,84.81
2025,6,16,9,-999.0,-999.0,1.83,84.79
2025,6,16,10,-999.0,-999.0,1.8,84.75
2025,6,16,11,-999.0,-999.0,1.93,84.7
2025,6,16,12,-999.0,-999.0,2.14,84.63
2025,6,16,13,-999.0,-999.0,2.6,84.54
2025,6,16,14,-999.0,-999.0,3.13,84.46
2025,6,16,15,-999.0,-999.0,3.21,84.43
2025,6,16,16,-999.0,-999.0,2.82,84.44
2025,6,16,17,-999.0,-999.0,2.55,84.49
2025,6,16,18,-999.0,-999.0,2.64,84.54
2025,6,16,19,-999.0,-999.0,2.22,84.6
2025,6,16,20,-999.0,-999.0,2.03,84.67
2025,6,16,21,-999.0,-999.0,1.91,84.71
2025,6,16,22,-999.0,-999.0,1.94,84.73
2025,6,16,23,-999.0,-999.0,1.79,84.72
2025,6,17,0,-999.0,-999.0,1.68,84.69
2025,6,17,1,-999.0,-999.0,1.65,84.65
2025,6,17,2,-999.0,-999.0,2.2,84.62
2025,6,17,3,-999.0,-999.0,1.94,84.61
2025,6,17,4,-999.0,-999.0,1.81,84.63
2025,6,17,5,-999.0,-999.0,1.72,84.66
2025,6,17,6,-999.0,-999.0,1.72,84.69
2025,6,17,7,-999.0,-999.0,2.21,84.7
2025,6,17,8,-999.0,-999.0,2.88,84.68
2025,6,17,9,-999.0,-999.0,2.78,84.71
2025,6,17,10,-999.0,-999.0,3.11,84.72
2025,6,17,11,-999.0,-999.0,5.42,84.66
2025,6,17,12,-999.0,-999.0,7.93,84.56
2025,6,17,13,-999.0,-999.0,9.27,84.46
2025,6,17,14,-999.0,-999.0,8.32,84.39
2025,6,17,15,-999.0,-999.0,7.89,84.39
2025,6,17,16,-999.0,-999.0,7.24,84.44
2025,6,17,17,-999.0,-999.0,7.04,84.5
2025,6,17,18,-999.0,-999.0,6.41,84.56
2025,6,17,19,-999.0,-999.0,6.26,84.63
2025,6,17,20,-999.0,-999.0,6.13,84.69
2025,6,17,21,-999.0,-999.0,5.21,84.74
2025,6,17,22,-999.0,-999.0,4.42,84.77
2025,6,17,23,-999.0,-999.0,3.71,84.76
2025,6,18,0,-999.0,-999.0,3.5,84.7
2025,6,18,1,-999.0,-999.0,3.11,84.64
2025,6,18,2,-999.0,-999.0,2.56,84.61
2025,6,18,3,-999.0,-999.0,2.53,84.61
2025,6,18,4,-999.0,-999.0,2.13,84.64
2025,6,18,5,-999.0,-999.0,1.64,84.68
2025,6,18,6,-999.0,-999.0,1.47,84.73
2025,6,18,7,-999.0,-999.0,14.77,84.77
2025,6,18,8,-999.0,-999.0,18.27,84.77
2025,6,18,9,-999.0,-999.0,21.9,84.75
2025,6,18,10,-999.0,-999.0,32.08,84.72
2025,6,18,11,-999.0,-999.0,42.6,84.66
2025,6,18,12,-999.0,-999.0,78.5,84.58
2025,6,18,13,-999.0,-999.0,96.36,84.5
2025,6,18,14,-999.0,-999.0,111.77,84.46
2025,6,18,15,-999.0,-999.0,88.45,84.45
2025,6,18,16,-999.0,-999.0,56.65,84.46
2025,6,18,17,-999.0,-999.0,41.77,84.49
2025,6,18,18,-999.0,-999.0,34.23,84.56
2025,6,18,19,-999.0,-999.0,26.97,84.64
2025,6,18,20,-999.0,-999.0,30.94,84.7
2025,6,18,21,-999.0,-999.0,42.85,84.74
2025,6,18,22,-999.0,-999.0,36.31,84.75
2025,6,18,23,-999.0,-999.0,30.93,84.75
2025,6,19,0,-999.0,-999.0,25.67,84.7
2025,6,19,1,-999.0,-999.0,24.76,84.65
2025,6,19,2,-999.0,-999.0,23.73,84.62
2025,6,19,3,-999.0,-999.0,23.01,84.62
2025,6,19,4,-999.0,-999.0,20.72,84.64
2025,6,19,5,-999.0,-999.0,16.64,84.68
2025,6,19,6,-999.0,-999.0,14.45,84.72
2025,6,19,7,-999.0,-999.0,1.0,84.76
2025,6,19,8,-999.0,-999.0,1.74,84.77
2025,6,19,9,-999.0,-999.0,2.25,84.76
2025,6,19,10,-999.0,-999.0,2.35,84.73
2025,6,19,11,-999.0,-999.0,2.51,84.68
2025,6,19,12,-999.0,-999.0,2.73,84.63
2025,6,19,13,-999.0,-999.0,2.92,84.56
2025,6,19,14,-999.0,-999.0,3.31,84.5
2025,6,19,15,-999.0,-999.0,2.87,84.47
2025,6,19,16,-999.0,-999.0,2.58,84.47
2025,6,19,17,-999.0,-999.0,2.34,84.51
2025,6,19,18,-999.0,-999.0,2.35,84.57
2025,6,19,19,-999.0,-999.0,2.16,84.64
2025,6,19,20,-999.0,-999.0,1.79,84.7
2025,6,19,21,-999.0,-999.0,1.62,84.73
2025,6,19,22,-999.0,-999.0,1.34,84.73
2025,6,19,23,-999.0,-999.0,1.28,84.69
2025,6,20,0,-999.0,-999.0,0.8,84.62
2025,6,20,1,-999.0,-999.0,0.62,84.59
2025,6,20,2,-999.0,-999.0,0.66,84.56
2025,6,20,3,-999.0,-999.0,0.9,84.56
2025,6,20,4,-999.0,-999.0,1.2,84.61
2025,6,20,5,-999.0,-999.0,1.36,84.66
2025,6,20,6,-999.0,-999.0,1.87,84.7
2025,6,20,7,-999.0,-999.0,0.24,84.74
2025,6,20,8,-999.0,-999.0,0.31,84.76
2025,6,20,9,-999.0,-999.0,0.39,84.75
2025,6,20,10,-999.0,-999.0,0.37,84.71
2025,6,20,11,-999.0,-999.0,0.34,84.65
2025,6,20,12,-999.0,-999.0,0.34,84.57
2025,6,20,13,-999.0,-999.0,0.34,84.5
2025,6,20,14,-999.0,-999.0,0.38,84.44
2025,6,20,15,-999.0,-999.0,0.37,84.41
2025,6,20,16,-999.0,-999.0,0.26,84.42
2025,6,20,17,-999.0,-999.0,0.23,84.47
2025,6,20,18,-999.0,-999.0,0.16,84.53
2025,6,20,19,-999.0,-999.0,0.13,84.6
2025,6,20,20,-999.0,-999.0,0.11,84.66
2025,6,20,21,-999.0,-999.0,0.08,84.7
2025,6,20,22,-999.0,-999.0,0.07,84.71
2025,6,20,23,-999.0,-999.0,0.07,84.69
2025,6,21,0,-999.0,-999.0,0.06,84.64
2025,6,21,1,-999.0,-999.0,0.03,84.59
2025,6,21,2,-999.0,-999.0,0.03,84.54
2025,6,21,3,-999.0,-999.0,0.03,84.51
2025,6,21,4,-999.0,-999.0,0.04,84.5
2025,6,21,5,-999.0,-999.0,0.05,84.53
2025,6,21,6,-999.0,-999.0,0.07,84.6
2025,6,21,7,-999.0,-999.0,0.36,84.69
2025,6,21,8,-999.0,-999.0,0.57,84.75
2025,6,21,9,-999.0,-999.0,0.89,84.77
2025,6,21,10,-999.0,-999.0,1.25,84.73
2025,6,21,11,-999.0,-999.0,1.22,84.66
2025,6,21,12,-999.0,-999.0,1.27,84.57
2025,6,21,13,-999.0,-999.0,1.41,84.48
2025,6,21,14,-999.0,-999.0,1.66,84.42
2025,6,21,15,-999.0,-999.0,1.82,84.38
2025,6,21,16,-999.0,-999.0,2.07,84.39
2025,6,21,17,-999.0,-999.0,2.44,84.44
2025,6,21,18,-999.0,-999.0,2.59,84.51
2025,6,21,19,-999.0,-999.0,2.66,84.6
2025,6,21,20,-999.0,-999.0,2.41,84.66
2025,6,21,21,-999.0,-999.0,2.3,84.7
2025,6,21,22,-999.0,-999.0,2.63,84.72
2025,6,21,23,-999.0,-999.0,4.21,84.69
2025,6,22,0,-999.0,-999.0,5.24,84.65
2025,6,22,1,-999.0,-999.0,4.25,84.6
2025,6,22,2,-999.0,-999.0,2.55,84.57
2025,6,22,3,-999.0,-999.0,1.29,84.58
2025,6,22,4,-999.0,-999.0,1.04,84.6
2025,6,22,5,-999.0,-999.0,0.79,84.62
2025,6,22,6,-999.0,-999.0,0.59,84.65
2025,6,22,7,-999.0,-999.0,0.71,84.71
2025,6,22,8,-999.0,-999.0,0.84,84.75
2025,6,22,9,-999.0,-999.0,1.21,84.76
2025,6,22,10,-999.0,-999.0,1.47,84.75
2025,6,22,11,-999.0,-999.0,1.73,84.7
2025,6,22,12,-999.0,-999.0,2.04,84.63
2025,6,22,13,-999.0,-999.0,2.78,84.55
2025,6,22,14,-999.0,-999.0,3.38,84.47
2025,6,22,15,-999.0,-999.0,4.07,84.43
2025,6,22,16,-999.0,-999.0,5.14,84.42
2025,6,22,17,-999.0,-999.0,5.99,84.43
2025,6,22,18,-999.0,-999.0,7.5,84.49
2025,6,22,19,-999.0,-999.0,9.48,84.56
2025,6,22,20,-999.0,-999.0,13.03,84.62
2025,6,22,21,-999.0,-999.0,20.33,84.66
2025,6,22,22,-999.0,-999.0,30.9,84.68
2025,6,22,23,-999.0,-999.0,44.7,84.66
2025,6,23,0,-999.0,-999.0,53.68,84.61
2025,6,23,1,-999.0,-999.0,45.48,84.58
2025,6,23,2,-999.0,-999.0,29.02,84.58
2025,6,23,3,-999.0,-999.0,17.65,84.6
2025,6,23,4,-999.0,-999.0,11.19,84.63
2025,6,23,5,-999.0,-999.0,8.63,84.66
2025,6,23,6,-999.0,-999.0,8.93,84.71
2025,6,23,7,-999.0,-999.0,6.45,84.76
2025,6,23,8,-999.0,-999.0,7.03,84.8
2025,6,23,9,-999.0,-999.0,6.96,84.81
2025,6,23,10,-999.0,-999.0,6.39,84.8
2025,6,23,11,-999.0,-999.0,6.28,84.75
2025,6,23,12,-999.0,-999.0,7.49,84.66
2025,6,23,13,-999.0,-999.0,8.85,84.56
2025,6,23,14,-999.0,-999.0,9.5,84.48
2025,6,23,15,-999.0,-999.0,9.64,84.46
2025,6,23,16,-999.0,-999.0,8.75,84.47
2025,6,23,17,-999.0,-999.0,7.87,84.51
2025,6,23,18,-999.0,-999.0,6.41,84.56
2025,6,23,19,-999.0,-999.0,5.72,84.59
2025,6,23,20,-999.0,-999.0,7.46,84.61
2025,6,23,21,-999.0,-999.0,9.52,84.65
2025,6,23,22,-999.0,-999.0,6.99,84.71
2025,6,23,23,-999.0,-999.0,3.88,84.69
2025,6,24,0,-999.0,-999.0,2.55,84.62
2025,6,24,1,-999.0,-999.0,1.71,84.58
2025,6,24,2,-999.0,-999.0,1.03,84.57
2025,6,24,3,-999.0,-999.0,0.63,84.59
2025,6,24,4,-999.0,-999.0,0.32,84.62
2025,6,24,5,-999.0,-999.0,0.31,84.66
2025,6,24,6,-999.0,-999.0,0.87,84.71
2025,6,24,7,-999.0,-999.0,4.0,84.77
2025,6,24,8,-999.0,-999.0,5.46,84.81
2025,6,24,9,-999.0,-999.0,6.57,84.81
2025,6,24,10,-999.0,-999.0,8.15,84.77
2025,6,24,11,-999.0,-999.0,9.49,84.71
2025,6,24,12,-999.0,-999.0,10.55,84.63
2025,6,24,13,-999.0,-999.0,11.45,84.53
2025,6,24,14,-999.0,-999.0,12.23,84.46
2025,6,24,15,-999.0,-999.0,11.44,84.43
2025,6,24,16,-999.0,-999.0,10.39,84.44
2025,6,24,17,-999.0,-999.0,8.68,84.47
2025,6,24,18,-999.0,-999.0,6.02,84.53
2025,6,24,19,-999.0,-999.0,4.88,84.6
2025,6,24,20,-999.0,-999.0,3.15,84.66
2025,6,24,21,-999.0,-999.0,2.2,84.69
2025,6,24,22,-999.0,-999.0,1.1,84.7
2025,6,24,23,-999.0,-999.0,0.64,84.67
2025,6,25,0,-999.0,-999.0,0.45,84.61
2025,6,25,1,-999.0,-999.0,0.51,84.55
2025,6,25,2,-999.0,-999.0,1.09,84.53
2025,6,25,3,-999.0,-999.0,1.71,84.53
2025,6,25,4,-999.0,-999.0,1.95,84.55
2025,6,25,5,-999.0,-999.0,1.18,84.57
2025,6,25,6,-999.0,-999.0,0.9,84.6
2025,6,25,7,-999.0,-999.0,0.34,84.65
2025,6,25,8,-999.0,-999.0,0.25,84.7
2025,6,25,9,-999.0,-999.0,0.22,84.72
2025,6,25,10,-999.0,-999.0,0.15,84.69
2025,6,25,11,-999.0,-999.0,0.09,84.64
2025,6,25,12,-999.0,-999.0,0.08,84.57
2025,6,25,13,-999.0,-999.0,0.08,84.5
2025,6,25,14,-999.0,-999.0,0.11,84.44
2025,6,25,15,-999.0,-999.0,0.14,84.42
2025,6,25,16,-999.0,-999.0,0.22,84.43
2025,6,25,17,-999.0,-999.0,0.23,84.46
2025,6,25,18,-999.0,-999.0,0.23,84.52
2025,6,25,19,-999.0,-999.0,0.34,84.58
2025,6,25,20,-999.0,-999.0,0.37,84.64
2025,6,25,21,-999.0,-999.0,0.38,84.68
2025,6,25,22,-999.0,-999.0,0.42,84.69
2025,6,25,23,-999.0,-999.0,0.38,84.66
2025,6,26,0,-999.0,-999.0,0.42,84.6
2025,6,26,1,-999.0,-999.0,0.43,84.55
2025,6,26,2,-999.0,-999.0,0.3,84.53
2025,6,26,3,-999.0,-999.0,0.23,84.53
2025,6,26,4,-999.0,-999.0,0.16,84.54
2025,6,26,5,-999.0,-999.0,0.1,84.57
2025,6,26,6,-999.0,-999.0,0.06,84.62
2025,6,26,7,-999.0,-999.0,0.2,84.67
2025,6,26,8,-999.0,-999.0,0.73,84.7
2025,6,26,9,-999.0,-999.0,0.85,84.7
2025,6,26,10,-999.0,-999.0,0.52,84.67
2025,6,26,11,-999.0,-999.0,0.44,84.62
2025,6,26,12,-999.0,-999.0,0.38,84.54
2025,6,26,13,-999.0,-999.0,0.33,84.46
2025,6,26,14,-999.0,-999.0,0.39,84.4
2025,6,26,15,-999.0,-999.0,0.82,84.37
2025,6,26,16,-999.0,-999.0,1.85,84.39
2025,6,26,17,-999.0,-999.0,2.89,84.45
2025,6,26,18,-999.0,-999.0,4.24,84.54
2025,6,26,19,-999.0,-999.0,4.28,84.62
2025,6,26,20,-999.0,-999.0,4.36,84.69
2025,6,26,21,-999.0,-999.0,3.38,84.73
2025,6,26,22,-999.0,-999.0,2.34,84.74
2025,6,26,23,-999.0,-999.0,2.11,84.7
2025,6,27,0,-999.0,-999.0,1.96,84.64
2025,6,27,1,-999.0,-999.0,1.66,84.6
2025,6,27,2,-999.0,-999.0,1.51,84.59
2025,6,27,3,-999.0,-999.0,0.66,84.6
2025,6,27,4,-999.0,-999.0,0.21,84.64
2025,6,27,5,-999.0,-999.0,0.07,84.68
2025,6,27,6,-999.0,-999.0,0.06,84.71
2025,6,27,7,-999.0,-999.0,0.2,84.74
2025,6,27,8,-999.0,-999.0,0.86,84.73
2025,6,27,9,-999.0,-999.0,1.65,84.7
2025,6,27,10,-999.0,-999.0,1.88,84.66
2025,6,27,11,-999.0,-999.0,2.15,84.63
2025,6,27,12,-999.0,-999.0,2.8,84.58
2025,6,27,13,-999.0,-999.0,3.28,84.52
2025,6,27,14,-999.0,-999.0,3.65,84.47
2025,6,27,15,-999.0,-999.0,3.81,84.46
2025,6,27,16,-999.0,-999.0,3.5,84.48
2025,6,27,17,-999.0,-999.0,3.15,84.53
2025,6,27,18,-999.0,-999.0,3.23,84.62
2025,6,27,19,-999.0,-999.0,3.93,84.72
2025,6,27,20,-999.0,-999.0,3.79,84.79
2025,6,27,21,-999.0,-999.0,3.0,84.84
2025,6,27,22,-999.0,-999.0,4.94,84.83
2025,6,27,23,-999.0,-999.0,10.34,84.78
2025,6,28,0,-999.0,-999.0,12.57,84.72
2025,6,28,1,-999.0,-999.0,7.99,84.67
2025,6,28,2,-999.0,-999.0,7.93,84.65
2025,6,28,3,-999.0,-999.0,9.81,84.66
2025,6,28,4,-999.0,-999.0,12.81,84.7
2025,6,28,5,-999.0,-999.0,21.25,84.74
2025,6,28,6,-999.0,-999.0,29.31,84.77
2025,6,28,7,-999.0,-999.0,14.44,84.79
2025,6,28,8,-999.0,-999.0,9.98,84.8
2025,6,28,9,-999.0,-999.0,5.46,84.79
2025,6,28,10,-999.0,-999.0,2.85,84.76
2025,6,28,11,-999.0,-999.0,1.89,84.71
2025,6,28,12,-999.0,-999.0,1.08,84.64
2025,6,28,13,-999.0,-999.0,0.56,84.58
2025,6,28,14,-999.0,-999.0,0.32,84.55
2025,6,28,15,-999.0,-999.0,0.35,84.54
2025,6,28,16,-999.0,-999.0,0.58,84.57
2025,6,28,17,-999.0,-999.0,0.98,84.6
2025,6,28,18,-999.0,-999.0,1.04,84.66
2025,6,28,19,-999.0,-999.0,1.01,84.71
2025,6,28,20,-999.0,-999.0,1.11,84.77
2025,6,28,21,-999.0,-999.0,1.4,84.81
2025,6,28,22,-999.0,-999.0,1.63,84.81
2025,6,28,23,-999.0,-999.0,1.44,84.78
2025,6,29,0,-999.0,-999.0,0.74,84.73
2025,6,29,1,-999.0,-999.0,0.27,84.69
2025,6,29,2,-999.0,-999.0,0.08,84.67
2025,6,29,3,-999.0,-999.0,0.04,84.67
2025,6,29,4,-999.0,-999.0,0.04,84.69
2025,6,29,5,-999.0,-999.0,0.05,84.71
2025,6,29,6,-999.0,-999.0,0.08,84.74
2025,6,29,7,-999.0,-999.0,0.19,84.77
2025,6,29,8,-999.0,-999.0,0.51,84.78
2025,6,29,9,-999.0,-999.0,1.04,84.78
2025,6,29,10,-999.0,-999.0,1.37,84.74
2025,6,29,11,-999.0,-999.0,2.03,84.66
2025,6,29,12,-999.0,-999.0,2.69,84.56
2025,6,29,13,-999.0,-999.0,2.99,84.47
2025,6,29,14,-999.0,-999.0,3.06,84.43
2025,6,29,15,-999.0,-999.0,2.87,84.43
2025,6,29,16,-999.0,-999.0,2.38,84.45
2025,6,29,17,-999.0,-999.0,1.95,84.5
2025,6,29,18,-999.0,-999.0,1.61,84.56
2025,6,29,19,-999.0,-999.0,1.76,84.63
2025,6,29,20,-999.0,-999.0,2.03,84.69
2025,6,29,21,-999.0,-999.0,1.71,84.73
2025,6,29,22,-999.0,-999.0,1.57,84.75
2025,6,29,23,-999.0,-999.0,1.36,84.73
2025,6,30,0,-999.0,-999.0,1.31,84.68
2025,6,30,1,-999.0,-999.0,1.13,84.62
2025,6,30,2,-999.0,-999.0,0.79,84.58
2025,6,30,3,-999.0,-999.0,0.56,84.56
2025,6,30,4,-999.0,-999.0,0.53,84.57
2025,6,30,5,-999.0,-999.0,0.93,84.6
2025,6,30,6,-999.0,-999.0,1.06,84.65
2025,6,30,7,-999.0,-999.0,10.81,84.71
2025,6,30,8,-999.0,-999.0,11.36,84.74
2025,6,30,9,-999.0,-999.0,13.46,84.73
2025,6,30,10,-999.0,-999.0,14.67,84.69
2025,6,30,11,-999.0,-999.0,17.33,84.63
2025,6,30,12,-999.0,-999.0,19.94,84.55
2025,6,30,13,-999.0,-999.0,25.49,84.46
2025,6,30,14,-999.0,-999.0,32.43,84.4
2025,6,30,15,-999.0,-999.0,33.89,84.37
2025,6,30,16,-999.0,-999.0,29.86,84.38
2025,6,30,17,-999.0,-999.0,21.45,84.43
2025,6,30,18,-999.0,-999.0,17.79,84.51
2025,6,30,19,-999.0,-999.0,11.56,84.6
2025,6,30,20,-999.0,-999.0,8.61,84.67
2025,6,30,21,-999.0,-999.0,7.38,84.71
2025,6,30,22,-999.0,-999.0,5.81,84.71
2025,6,30,23,-999.0,-999.0,5.92,84.68
2025,7,1,0,-999.0,-999.0,1.47,83.38
2025,7,1,1,-999.0,-999.0,0.23,83.29
2025,7,1,2,-999.0,-999.0,0.21,83.25
2025,7,1,3,-999.0,-999.0,0.16,83.27
2025,7,1,4,-999.0,-999.0,0.16,83.31
2025,7,1,5,-999.0,-999.0,0.2,83.35
2025,7,1,6,-999.0,-999.0,0.22,83.35
2025,7,1,7,-999.0,-999.0,0.29,83.38
2025,7,1,8,-999.0,-999.0,0.57,83.42
2025,7,1,9,-999.0,-999.0,2.07,83.47
2025,7,1,10,-999.0,-999.0,3.71,83.48
2025,7,1,11,-999.0,-999.0,7.18,83.43
2025,7,1,12,-999.0,-999.0,6.93,83.34
2025,7,1,13,-999.0,-999.0,6.4,83.22
2025,7,1,14,-999.0,-999.0,7.74,83.12
2025,7,1,15,-999.0,-999.0,7.51,83.09
2025,7,1,16,-999.0,-999.0,12.51,83.11
2025,7,1,17,-999.0,-999.0,15.18,83.19
2025,7,1,18,-999.0,-999.0,10.37,83.28
2025,7,1,19,-999.0,-999.0,3.48,83.33
2025,7,1,20,-999.0,-999.0,2.68,83.37
2025,7,1,21,-999.0,-999.0,4.77,83.42
2025,7,1,22,-999.0,-999.0,4.11,83.47
2025,7,1,23,-999.0,-999.0,5.54,83.47
2025,7,2,0,-999.0,-999.0,4.06,83.4
2025,7,2,1,-999.0,-999.0,1.98,83.31
2025,7,2,2,-999.0,-999.0,0.76,83.25
2025,7,2,3,-999.0,-999.0,0.81,83.26
2025,7,2,4,-999.0,-999.0,0.61,83.3
2025,7,2,5,-999.0,-999.0,0.39,83.35
2025,7,2,6,-999.0,-999.0,0.26,83.4
2025,7,2,7,-999.0,-999.0,0.43,83.47
2025,7,2,8,-999.0,-999.0,1.77,83.49
2025,7,2,9,-999.0,-999.0,3.67,83.46
2025,7,2,10,-999.0,-999.0,3.32,83.4
2025,7,2,11,-999.0,-999.0,3.59,83.34
2025,7,2,12,-999.0,-999.0,4.17,83.28
2025,7,2,13,-999.0,-999.0,5.7,83.2
2025,7,2,14,-999.0,-999.0,8.02,83.13
2025,7,2,15,-999.0,-999.0,11.96,83.09
2025,7,2,16,-999.0,-999.0,11.68,83.11
2025,7,2,17,-999.0,-999.0,16.23,83.18
2025,7,2,18,-999.0,-999.0,13.49,83.3
2025,7,2,19,-999.0,-999.0,12.71,83.41
2025,7,2,20,-999.0,-999.0,9.52,83.49
2025,7,2,21,-999.0,-999.0,6.85,83.55
2025,7,2,22,-999.0,-999.0,4.23,83.58
2025,7,2,23,-999.0,-999.0,1.91,83.54
2025,7,3,0,-999.0,-999.0,0.33,83.47
2025,7,3,1,-999.0,-999.0,0.27,83.4
2025,7,3,2,-999.0,-999.0,0.29,83.35
2025,7,3,3,-999.0,-999.0,0.29,83.35
2025,7,3,4,-999.0,-999.0,0.26,83.37
2025,7,3,5,-999.0,-999.0,0.27,83.41
2025,7,3,6,-999.0,-999.0,0.27,83.46
2025,7,3,7,-999.0,-999.0,0.23,83.53
2025,7,3,8,-999.0,-999.0,0.89,83.55
2025,7,3,9,-999.0,-999.0,2.99,83.52
2025,7,3,10,-999.0,-999.0,4.38,83.45
2025,7,3,11,-999.0,-999.0,7.82,83.4
2025,7,3,12,-999.0,-999.0,7.85,83.35
2025,7,3,13,-999.0,-999.0,9.5,83.28
2025,7,3,14,-999.0,-999.0,11.37,83.22
2025,7,3,15,-999.0,-999.0,15.31,83.2
2025,7,3,16,-999.0,-999.0,17.06,83.23
2025,7,3,17,-999.0,-999.0,15.2,83.31
2025,7,3,18,-999.0,-999.0,8.97,83.39
2025,7,3,19,-999.0,-999.0,7.47,83.46
2025,7,3,20,-999.0,-999.0,4.49,83.53
2025,7,3,21,-999.0,-999.0,3.4,83.59
2025,7,3,22,-999.0,-999.0,2.23,83.63
2025,7,3,23,-999.0,-999.0,2.34,83.61
2025,7,4,0,-999.0,-999.0,2.11,83.54
2025,7,4,1,-999.0,-999.0,1.02,83.47
2025,7,4,2,-999.0,-999.0,0.67,83.4
2025,7,4,3,-999.0,-999.0,0.81,83.39
2025,7,4,4,-999.0,-999.0,0.83,83.42
2025,7,4,5,-999.0,-999.0,0.98,83.47
2025,7,4,6,-999.0,-999.0,0.9,83.54
2025,7,4,7,-999.0,-999.0,0.66,83.62
2025,7,4,8,-999.0,-999.0,1.43,83.64
2025,7,4,9,-999.0,-999.0,3.84,83.62
2025,7,4,10,-999.0,-999.0,5.51,83.56
2025,7,4,11,-999.0,-999.0,8.53,83.48
2025,7,4,12,-999.0,-999.0,10.15,83.42
2025,7,4,13,-999.0,-999.0,13.66,83.35
